generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1759872328-JK00Xq7vLknAyj8zF6pv,2025-10-07 21:25:28.369,0.017518,,,,0,171926,815,236,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,7126,3238,,VSC3
gen-1759872327-VrGJXEQIi7iCaVSe8QZW,2025-10-07 21:25:27.068,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1230,1224,,VSC3
gen-1759872320-Ysugav3R2vbbwxPsy5DC,2025-10-07 21:25:20.290,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,865,865,,VSC3
gen-1759872318-1qq9ebt311DVZhX2RPuJ,2025-10-07 21:25:18.698,0.01744,,,,0,171502,725,542,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,5496,3685,,VSC3
gen-1759872312-AY4805hZqdWTw6KXqipD,2025-10-07 21:25:12.691,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,959,959,,VSC3
gen-1759872311-d09SEFrzu41IhQwNZBmK,2025-10-07 21:25:11.344,0.017294,,,,0,170647,575,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4864,2879,,VSC3
gen-1759872295-wb590Jf8XHuQq9ch4TSC,2025-10-07 21:24:54.858,0.018226,,,,0,167877,3597,871,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,14260,2639,,VSC3
gen-1759872293-dNimyTCpzErkRy2L609a,2025-10-07 21:24:53.249,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,832,832,,VSC3
gen-1759872282-vS019EXz9qemhKrQbND6,2025-10-07 21:24:42.644,0.016981,,,,0,165587,1058,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,6989,3265,,VSC3
gen-1759872199-6Y4Rl5cUqLnV23ZPt6tT,2025-10-07 21:23:19.029,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,778,772,,VSC3
gen-1759872197-CDbNouPAS49JKfiMUmYq,2025-10-07 21:23:17.273,0.016716,,,,0,165587,395,395,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MALFORMED_FUNCTION_CALL,stop,83904,3046,,VSC3
gen-1759872185-fEfsqzNdKPwiZlFkbLCj,2025-10-07 21:23:05.853,0.016896,,,,0,162089,1718,1007,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,8521,2859,,VSC3
gen-1759872184-JtgeS7bJ7bxKMTdYWse5,2025-10-07 21:23:04.335,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,965,965,,VSC3
gen-1759872161-zVLxOlR3dgKsX3h0zVxh,2025-10-07 21:22:41.625,0.01828,,,,0,160888,5478,4826,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,19969,4016,,VSC3
gen-1759872146-EX4as8boYwe7qKhCsi0t,2025-10-07 21:22:26.829,0.01729,,,,0,160888,3004,3004,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,13216,2849,,VSC3
gen-1759872145-jxJ9QvmHMd4UoVVjeRYf,2025-10-07 21:22:25.638,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,725,723,,VSC3
gen-1759872135-fJiU7RMdsHqnrPAhN5ek,2025-10-07 21:22:15.789,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,682,682,,VSC3
gen-1759872134-RZralpcuAmqmiJwwRH2i,2025-10-07 21:22:14.244,0.016569,,,,0,160342,1337,1050,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,7625,3024,,VSC3
gen-1759872128-CQaRZsjIv45x5qs7ULFS,2025-10-07 21:22:08.110,0.013057,,,,0,130163,104,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,2839,2432,,VSC3
gen-1759872126-sKOQhqgUOTtD6oukVe6c,2025-10-07 21:22:06.590,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,822,822,,VSC3
gen-1759872109-fRgbobTkxxIGqb79TOmF,2025-10-07 21:21:49.491,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,918,918,,VSC3
gen-1759872107-SIaPEsxIkkMqfF6WwxMr,2025-10-07 21:21:47.217,0.014405,,,,0,127353,4176,1446,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,16255,3493,,VSC3
gen-1759872101-q0wtnyT5YgaXuaeQIIXc,2025-10-07 21:21:41.524,0.009845,,,,0,97163,324,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,2659,1692,,VSC3
gen-1759872100-32hJHEMRWnhAiFDjJMLK,2025-10-07 21:21:40.111,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,687,687,,VSC3
gen-1759872065-e8NZBXyAHeIV5OpkJE5J,2025-10-07 21:21:05.716,0.010271,,,,0,96746,1493,1115,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,6293,2197,,VSC3
gen-1759872054-pBWFTCgiB4Hk9ZoDPXCC,2025-10-07 21:20:54.854,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1271,1271,,VSC3
gen-1759872053-1sdlzabOQmkalYIifZV5,2025-10-07 21:20:52.791,0.011059,,,,0,96746,3463,1049,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,11367,2020,,VSC3
gen-1759871838-PUvSLBSqKDWLIzvNbtYg,2025-10-07 21:17:18.393,0.036056,,,0,0,120148,10130,0,qwen/qwen3-coder-480b-a35b-07-25,Chutes,standard,false,true,,stop,stop,177381,34206,,VSC3
gen-1759871837-kKOGjc6QvDaVwmsZQj6v,2025-10-07 21:17:16.978,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,716,714,,VSC3
gen-1759871805-DIUa9iaI6CIdz0i47XVY,2025-10-07 21:16:45.495,0.033675,,,0,0,115920,49,0,qwen/qwen3-coder-480b-a35b-07-25,Novita,standard,false,true,,tool_calls,tool_calls,473,21238,,VSC3
gen-1759871801-9v1NitpqHuPwRSmkJEy5,2025-10-07 21:16:41.384,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,694,694,,VSC3
gen-1759871773-VpOQtJP4ShF7xQLRIbr3,2025-10-07 21:16:13.650,0.031059,,,0,0,106917,45,0,qwen/qwen3-coder-480b-a35b-07-25,GMICloud,standard,false,true,,tool_calls,tool_calls,469,1455,,VSC3
gen-1759871766-rW5RY5rsovtlEftuUyA9,2025-10-07 21:16:06.349,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,646,646,,VSC3
gen-1759871762-t2HYGzF1k3lKYnadoujt,2025-10-07 21:16:02.240,0.000371,,,,0,1662,512,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1660,707,,VSC3
gen-1759871700-bTTLCpzkPEXLSTFGTddL,2025-10-07 21:15:00.933,0.030676,,,0,0,105533,60,0,qwen/qwen3-coder-480b-a35b-07-25,GMICloud,standard,false,true,,tool_calls,tool_calls,608,33136,,VSC3
gen-1759871698-S1DZlqee2FSiEsg9obCt,2025-10-07 21:14:58.273,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,905,902,,VSC3
gen-1759871696-j0EGpmTl5jJocVAuWELP,2025-10-07 21:14:56.614,0.000048,,,,0,372,29,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,759,692,,VSC3
gen-1759871654-X3jyi8TVVUPT0kcTLqJA,2025-10-07 21:14:14.823,0.047659,,,0,0,105671,60,0,qwen/qwen3-coder-480b-a35b-07-25,Fireworks,standard,false,true,,tool_calls,tool_calls,1099,34878,,VSC3
gen-1759871653-P5sXdN9HozjNl9X5iJkC,2025-10-07 21:14:13.491,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1044,775,,VSC3
gen-1759871651-Wf0sRFfXQm6Dxorr6fQM,2025-10-07 21:14:11.746,0.000048,,,,0,372,29,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,570,419,,VSC3
gen-1759871646-UWy00hyqEfvqLTAehRfY,2025-10-07 21:14:06.191,0.030568,,,0,0,105163,59,0,qwen/qwen3-coder-480b-a35b-07-25,DeepInfra,standard,false,true,,stop,tool_calls,16,2151,,VSC3
gen-1759871644-022qga1tqQHBOWhoZVD8,2025-10-07 21:14:04.739,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,688,688,,VSC3
gen-1759871642-G0PIVfnpamPKq2tvFEkV,2025-10-07 21:14:02.139,0.000061,,,,0,494,29,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,643,589,,VSC3
gen-1759871629-W5RXTxU8UCzo0ShDPgyR,2025-10-07 21:13:49.511,0.023135,,,0,0,104902,60,0,qwen/qwen3-coder-480b-a35b-07-25,Chutes,standard,false,true,,tool_calls,tool_calls,774,8698,,VSC3
gen-1759871628-tIMnps7zTBwtaKxO0eAy,2025-10-07 21:13:47.873,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,711,711,,VSC3
gen-1759871616-9G7B6Y5xsf21IjS41mtN,2025-10-07 21:13:36.502,0.030383,,,0,0,104584,45,0,qwen/qwen3-coder-480b-a35b-07-25,DeepInfra,standard,false,true,,stop,tool_calls,10,7249,,VSC3
gen-1759871615-xc21SBPBpHH1V2O80Y2p,2025-10-07 21:13:35.236,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,949,948,,VSC3
gen-1759871613-NeSqjYOz2zd6k6r6juxj,2025-10-07 21:13:33.532,0.000079,,,,0,452,86,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,994,735,,VSC3
gen-1759871598-gMmrV4LwsDbRahYiWKKr,2025-10-07 21:13:18.879,0.023016,,,0,0,104363,60,0,qwen/qwen3-coder-480b-a35b-07-25,Chutes,standard,false,true,,tool_calls,tool_calls,822,11009,,VSC3
gen-1759871597-EccuSzhLFSo50wARNwld,2025-10-07 21:13:17.579,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,929,929,,VSC3
gen-1759871595-Nl9oWsQpspBWAMpztgLU,2025-10-07 21:13:15.439,0.000061,,,,0,502,29,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,736,599,,VSC3
gen-1759871582-t5b528iBJAvt8NxuV5uh,2025-10-07 21:13:02.819,0.04156,,,0,0,103669,58,0,qwen/qwen3-coder-480b-a35b-07-25,AtlasCloud,standard,false,true,,tool_calls,tool_calls,445,3752,,VSC3
gen-1759871579-b4JVQxyZ01uR6HDpWCUr,2025-10-07 21:12:59.715,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,725,724,,VSC3
gen-1759871574-bHPduO9AH9Mv7zLbQJ3j,2025-10-07 21:12:53.777,0.000183,,,,0,751,271,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1175,601,,VSC3
gen-1759871548-CadlhhEOVbs4IkbTwke9,2025-10-07 21:12:28.027,0.030078,,,0,0,103480,58,0,qwen/qwen3-coder-480b-a35b-07-25,DeepInfra,standard,false,true,,stop,tool_calls,17,2885,,VSC3
gen-1759871546-5QsyUDT7vbIszKuTsTL6,2025-10-07 21:12:26.044,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,694,694,,VSC3
gen-1759871512-0sKCxUq06xnmOthngtoN,2025-10-07 21:11:52.544,0.029924,,,0,0,102964,54,0,qwen/qwen3-coder-480b-a35b-07-25,Novita,standard,false,true,,tool_calls,tool_calls,678,10092,,VSC3
gen-1759871510-YoUIJBSYQ0cKzF0qwx4b,2025-10-07 21:11:50.582,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,515,511,,VSC3
gen-1759871499-O0Pkhb2fm09pSlbRtjgW,2025-10-07 21:11:39.677,0.028315,,,0,0,97456,44,0,qwen/qwen3-coder-480b-a35b-07-25,DeepInfra,standard,false,true,,stop,tool_calls,12,6122,,VSC3
gen-1759871497-xkbgFuO83sjHlphkHhKW,2025-10-07 21:11:37.165,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,901,901,,VSC3
gen-1759871481-Psf4C0L6xgoEbueFtagm,2025-10-07 21:11:21.452,0.026463,,,0,0,91071,44,0,qwen/qwen3-coder-480b-a35b-07-25,Novita,standard,false,true,,tool_calls,tool_calls,364,4169,,VSC3
gen-1759871480-LixdkgbzDVFzHBwySMu0,2025-10-07 21:11:20.239,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,944,941,,VSC3
gen-1759871466-ZLMqpI4xivCgMFmdTeBY,2025-10-07 21:11:06.032,0.026533,,,0,0,91375,29,0,qwen/qwen3-coder-480b-a35b-07-25,GMICloud,standard,false,true,,tool_calls,tool_calls,329,10796,,VSC3
gen-1759871464-BmFXkwmAvVFaHWNRdIg2,2025-10-07 21:11:04.144,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,692,692,,VSC3
gen-1759871444-AXCnrjefmBmrZafcLVOm,2025-10-07 21:10:44.018,0.032681,,,0,0,81528,44,0,qwen/qwen3-coder-480b-a35b-07-25,AtlasCloud,standard,false,true,,tool_calls,tool_calls,465,14416,,VSC3
gen-1759871442-l9jF3iucMzUPT8IRaZrE,2025-10-07 21:10:42.378,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,903,903,,VSC3
gen-1759871432-SCzs3HkUnr0MAWvUmqLd,2025-10-07 21:10:32.923,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,666,666,,VSC3
gen-1759871431-M9HHYIO9ATCiJKiDT4Ua,2025-10-07 21:10:31.089,0.015068,,,0,0,51795,40,0,qwen/qwen3-coder-480b-a35b-07-25,Novita,standard,false,true,,tool_calls,tool_calls,322,8140,,VSC3
gen-1759871417-Cb5VwWzGszEWfOl8gFRX,2025-10-07 21:10:17.615,0.01308,,,0,0,52162,40,0,qwen/qwen3-coder-480b-a35b-07-25,SiliconFlow,standard,false,true,,tool_calls,tool_calls,1992,10029,,VSC3
gen-1759871416-KDDld2o8vosL3RxMzymj,2025-10-07 21:10:16.376,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,705,704,,VSC3
gen-1759871408-ZtvH2WYj1KKZKuqFyOS9,2025-10-07 21:10:08.254,0.008805,,,0,0,21834,45,0,qwen/qwen3-coder-480b-a35b-07-25,AtlasCloud,standard,false,true,,tool_calls,tool_calls,428,4238,,VSC3
gen-1759871407-DI1fyOOK9a4tw2wMhd5H,2025-10-07 21:10:07.609,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,821,821,,VSC3
gen-1759871400-5nsJ3uYwcJWN1peCbUGP,2025-10-07 21:10:00.966,0.004926,,,0,0,22099,68,0,qwen/qwen3-coder-480b-a35b-07-25,Chutes,standard,false,true,,tool_calls,tool_calls,1009,2916,,VSC3
gen-1759871398-bP4BEzipqVW0Qk7zxtsd,2025-10-07 21:09:58.643,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,692,691,,VSC3
gen-1759871396-xpieygQbyYpQjP81DjpD,2025-10-07 21:09:56.812,0.023433,,,0,0,23257,44,0,qwen/qwen3-coder-480b-a35b-07-25,Google,standard,false,true,,,,271,1960,,VSC3
gen-1759871395-6rt3XPGGeCUn2P4UPlth,2025-10-07 21:09:55.621,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1107,1107,,VSC3
gen-1759871392-uHI2DNAkOCd24315xAW1,2025-10-07 21:09:52.928,0.008681,,,,0,86034,195,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,2010,1228,,VSC3
gen-1759871377-Cig0HVQee5oguClk2qcv,2025-10-07 21:09:37.368,0.010006,,,,0,83513,4139,1663,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,13158,1887,,VSC3
gen-1759871376-k3TK74aLguXSUfuAplRU,2025-10-07 21:09:35.990,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,674,673,,VSC3
gen-1759871358-jnZQkMtPIPS6ItkhKDvZ,2025-10-07 21:09:18.189,0.009468,,,,0,81275,3352,1159,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,11362,2011,,VSC3
gen-1759871355-MSZpQVpf5x46RtKOmEtZ,2025-10-07 21:09:15.677,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,848,848,,VSC3
gen-1759871296-K9YUuHnJq44jUXOaxjeG,2025-10-07 21:08:16.656,0.021976,,,,0,204134,3908,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,17868,2964,,VSC3
gen-1759871201-b7HjZRJseSr569s4XuUj,2025-10-07 21:06:41.291,0.029033,,,,0,162020,32079,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,85686,3004,,VSC3
gen-1759871198-Rw3XqlO1VH359PTcSnDt,2025-10-07 21:06:38.049,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,919,919,,VSC3
gen-1759871148-mDNoO0B9XA31eBcRF2GC,2025-10-07 21:05:48.236,0.025544,,,0,0,115855,59,0,qwen/qwen3-coder-480b-a35b-07-25,Chutes,standard,false,true,,tool_calls,tool_calls,1050,14035,,VSC3
gen-1759871145-5PyyvSf0wLLfJMS4Il7D,2025-10-07 21:05:45.616,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1019,1019,,VSC3
gen-1759871055-IRr4Oj1eALTggjx51IpZ,2025-10-07 21:04:15.884,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,696,696,,VSC3
gen-1759871054-3hXPtizDTfGrDnzirwNk,2025-10-07 21:04:14.026,0.030008,,,0,0,115733,1075,0,qwen/qwen3-coder-480b-a35b-07-25,SiliconFlow,standard,false,true,,tool_calls,tool_calls,63917,25376,,VSC3
gen-1759871046-7rgxL6REQhdXqaWFVxZ9,2025-10-07 21:04:06.051,0.026571,,,0,0,69570,88,0,qwen/qwen3-coder-480b-a35b-07-25,BaseTen,standard,false,true,,tool_calls,tool_calls,1126,3630,,VSC3
gen-1759871044-BMuFnQBCfH2vYDv3y0vj,2025-10-07 21:04:04.756,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1084,1084,,VSC3
gen-1759871040-g0Wbd12bijTDj7QNuGmQ,2025-10-07 21:04:00.013,0.002192,,,,0,21162,191,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1390,921,,VSC3
gen-1759871039-G2vM5iutRrQmGLj3WR0E,2025-10-07 21:03:59.213,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,783,783,,VSC3
gen-1759871028-LWWN5ERm5lEqN8P7RGtl,2025-10-07 21:03:48.387,0.019887,,,,0,193274,1400,893,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,8212,3380,,VSC3
gen-1759871026-Q5TqdCdoM6bjEWf1rBCj,2025-10-07 21:03:46.586,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,844,844,,VSC3
gen-1759871019-lrNvUffURBMDakat4QH3,2025-10-07 21:03:39.333,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,936,936,,VSC3
gen-1759871017-2yHGzhn2XZ54gcJo58Nw,2025-10-07 21:03:37.906,0.014936,,,,0,146330,759,571,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,5273,3064,,VSC3
gen-1759871016-QRXkLMvN2kqPbPgKLWrZ,2025-10-07 21:03:36.339,0.000016,,,,0,87,20,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,693,567,,VSC3
gen-1759870940-s6qjj3qbeHy1C1bLneyn,2025-10-07 21:02:20.832,0.000067,,,,0,672,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,650,650,,VSC3
gen-1759870940-8uxbkO5ODyUFKOy8dPD7,2025-10-07 21:02:20.235,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,792,792,,VSC3
gen-1759870937-juV70YtETXchPedjUFtp,2025-10-07 21:02:17.849,0.008808,,,0,0,22838,85,0,qwen/qwen3-coder-480b-a35b-07-25,BaseTen,standard,false,true,,tool_calls,tool_calls,819,1266,,VSC3
gen-1759870926-cpHz9MXjTQnUp89NFlbl,2025-10-07 21:02:06.763,0.015272,,,,0,144362,2090,1539,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,9686,3261,,VSC3
gen-1759870926-Twp0A6KwKwxfAon8XC16,2025-10-07 21:02:05.733,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,808,808,,VSC3
gen-1759870913-w3opp9z1ywaMmB0lDfVF,2025-10-07 21:01:53.261,0.017279,,,,0,165474,1830,1578,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,8316,3083,,VSC3
gen-1759870912-uLPXPYlVbac6S43MbS0o,2025-10-07 21:01:52.151,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,710,710,,VSC3
gen-1759870903-N27DIfKBeVkCxAUYakwi,2025-10-07 21:01:43.802,0.015927,,,,0,156636,660,522,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,4946,2730,,VSC3
gen-1759870902-qiA5eazrTXaY788vl1p1,2025-10-07 21:01:42.774,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,995,995,,VSC3
gen-1759870889-YDTkdXoxh6cNovokZzkC,2025-10-07 21:01:28.930,0.016283,,,,0,154856,1995,882,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,9650,4113,,VSC3
gen-1759870873-Hsf2Xkp1qg2m3xruZZpF,2025-10-07 21:01:13.902,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,820,820,,VSC3
gen-1759870871-y2HL2GUlVpCwrHIdygXv,2025-10-07 21:01:11.608,0.016632,,,,0,154856,2867,2867,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MALFORMED_FUNCTION_CALL,stop,15828,3114,,VSC3
gen-1759870854-nKHjdch2s11qAuISK2Fo,2025-10-07 21:00:54.344,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,761,761,,VSC3
gen-1759870852-5mg3EBLqqj72eYOS455N,2025-10-07 21:00:52.097,0.016951,,,,0,152422,4273,1884,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,16785,2752,,VSC3
gen-1759870840-cHZti09qBhGjDhfGguO3,2025-10-07 21:00:40.549,0.017703,,,,0,170112,1731,1731,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,8131,2317,,VSC3
gen-1759870839-gVDvAGRlC9ogSptQY3tE,2025-10-07 21:00:39.063,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,648,648,,VSC3
gen-1759870827-86SnUdXIc55Omc9uwwq8,2025-10-07 21:00:27.493,0.014674,,,,0,140046,1674,1472,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,8174,2829,,VSC3
gen-1759870822-nJkxRVDkqWV9BQDgH0Wa,2025-10-07 21:00:22.768,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1021,1021,,VSC3
gen-1759870821-ztMpiJDeocX2JrDvaBdv,2025-10-07 21:00:21.042,0.014249,,,,0,140046,613,613,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,5014,2996,,VSC3
gen-1759870814-pFsMzRQqH8gcmk5plntH,2025-10-07 21:00:14.236,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,551,551,,VSC3
